EmployeeID,Age,Gender,Department,JobRole,Education,EducationField,MaritalStatus,MonthlyIncome,DistanceFromHome,YearsAtCompany,TrainingHours,LastPromotionYears,PerformanceRating,WorkLifeBalance,OverTime,Attrition
20131,27,Female,Sales,Account Manager,2,Life Sciences,Single,6149,17,2,143,8,3,3,No,Yes
20132,23,Male,Sales,Sales Manager,5,Life Sciences,Single,5276,36,0,17,6,4,3,Yes,No
20133,47,Male,IT,IT Manager,5,Life Sciences,Married,7526,34,5,107,1,3,3,Yes,Yes
20134,26,Male,R&D,R&D Manager,4,Other,Married,13060,20,5,68,6,3,1,No,No
20135,29,Female,R&D,R&D Manager,3,Technical Degree,Single,5416,50,7,151,8,3,3,No,No
20136,55,Male,Operations,Operations Manager,3,Life Sciences,Single,4498,15,2,145,10,4,1,No,No
20137,21,Female,Operations,Operations Manager,4,Marketing,Married,10132,9,2,104,7,4,3,Yes,No
20138,45,Female,Marketing,Content Specialist,3,Life Sciences,Married,3157,16,2,38,4,3,3,No,No
20139,33,Female,R&D,Lab Technician,3,Other,Single,10950,8,1,119,0,4,4,Yes,Yes
20140,35,Male,Operations,Ops Executive,4,Technical Degree,Married,1500,23,3,115,3,3,1,No,No
20141,36,Male,IT,Developer,3,Other,Single,9004,44,6,10,9,2,3,No,No
20142,41,Male,Sales,Account Manager,3,Human Resources,Single,3160,7,2,71,4,3,3,No,No
20143,23,Male,Finance,Financial Analyst,3,Technical Degree,Single,3065,28,2,33,0,3,1,Yes,No
20144,38,Male,Sales,Sales Manager,4,Life Sciences,Single,7183,31,5,122,2,3,3,No,No
20145,21,Female,IT,IT Manager,4,Other,Single,8742,40,4,151,4,3,3,No,No
20146,58,Male,IT,Developer,4,Technical Degree,Single,8081,10,3,80,1,4,3,No,No
20147,28,Female,IT,Developer,3,Marketing,Single,3939,15,2,19,10,3,4,No,No
20148,38,Female,Sales,Sales Manager,4,Life Sciences,Married,8594,7,4,88,9,3,3,No,No
20149,35,Male,Finance,Finance Manager,5,Technical Degree,Married,3500,42,1,101,2,2,3,Yes,No
20150,44,Female,Sales,Sales Executive,4,Life Sciences,Married,5241,22,3,59,8,3,3,No,No
20151,37,Female,Marketing,Content Specialist,3,Marketing,Single,4269,22,2,29,4,2,3,No,No
20152,42,Male,Finance,Finance Manager,4,Technical Degree,Single,5550,39,3,50,0,4,4,No,No
20153,40,Male,Sales,Sales Manager,4,Life Sciences,Married,4375,21,2,115,2,4,3,No,No
20154,30,Male,Sales,Account Manager,4,Technical Degree,Married,6538,21,2,111,7,3,3,Yes,No
20155,58,Male,Finance,Finance Manager,4,Other,Married,1941,26,4,128,9,3,4,Yes,No
20156,23,Female,R&D,R&D Manager,4,Other,Single,7768,42,1,134,5,4,2,No,No
20157,44,Male,IT,System Admin,4,Life Sciences,Single,4492,10,4,90,8,3,3,No,No
20158,51,Female,R&D,R&D Manager,2,Technical Degree,Single,2837,25,5,196,5,3,3,No,No
20159,49,Male,Finance,Financial Analyst,3,Other,Married,9097,6,4,95,8,3,1,No,No
20160,45,Male,Sales,Account Manager,2,Marketing,Married,11582,15,1,5,6,4,3,Yes,Yes
20161,55,Female,R&D,R&D Manager,3,Marketing,Married,7669,24,0,18,7,3,4,No,No
20162,53,Female,Marketing,Content Specialist,4,Other,Married,6719,16,2,33,9,4,4,No,No
20163,28,Male,Finance,Finance Manager,3,Other,Married,4834,37,2,150,1,3,4,No,No
20164,31,Male,Sales,Sales Executive,1,Technical Degree,Single,2006,4,3,126,7,4,1,No,Yes
20165,21,Female,Marketing,Marketing Executive,3,Medical,Married,7730,18,2,51,10,3,3,No,Yes
20166,57,Female,Sales,Account Manager,2,Life Sciences,Married,1500,41,5,8,1,4,4,No,No
20167,24,Male,IT,System Admin,4,Life Sciences,Single,7390,37,2,163,0,5,4,No,No
20168,24,Male,R&D,Research Scientist,4,Life Sciences,Married,1500,11,3,32,1,1,3,No,No
20169,41,Male,R&D,Lab Technician,4,Marketing,Married,6609,13,2,139,6,2,2,Yes,Yes
20170,24,Male,Sales,Account Manager,1,Other,Single,9860,6,2,154,1,1,4,Yes,Yes
20171,23,Female,Sales,Sales Manager,1,Marketing,Single,7094,33,3,138,8,3,3,Yes,No
20172,28,Female,Operations,Operations Manager,5,Other,Married,9322,36,4,169,7,3,3,No,No
20173,48,Female,Operations,Operations Manager,2,Marketing,Single,10416,21,4,60,2,3,3,No,No
20174,41,Male,R&D,Lab Technician,4,Other,Single,6119,47,4,63,5,2,3,No,Yes
20175,46,Female,Sales,Sales Executive,4,Technical Degree,Married,11562,31,5,100,1,4,4,No,No
20176,29,Male,Operations,Operations Manager,3,Other,Married,5155,18,2,177,1,3,2,No,Yes
20177,35,Female,R&D,R&D Manager,3,Life Sciences,Single,3060,17,6,106,1,3,4,No,No
20178,29,Male,R&D,R&D Manager,3,Human Resources,Single,3034,9,3,5,5,4,3,Yes,No
20179,25,Male,R&D,Research Scientist,5,Technical Degree,Married,8860,15,7,154,1,3,1,No,No
20180,24,Female,R&D,Research Scientist,3,Other,Single,5267,29,6,34,1,3,2,No,Yes
20181,25,Male,R&D,R&D Manager,3,Marketing,Single,4696,4,4,169,0,4,3,No,No
20182,44,Female,Finance,Financial Analyst,3,Life Sciences,Married,8221,24,4,199,4,5,3,No,No
20183,23,Female,R&D,Lab Technician,2,Life Sciences,Single,1500,11,4,132,3,3,4,Yes,No
20184,59,Male,Operations,Logistics Manager,4,Marketing,Married,13875,24,5,68,6,3,3,No,No
20185,51,Female,R&D,Lab Technician,3,Technical Degree,Single,2495,44,4,136,0,3,2,No,No
20186,54,Male,HR,Recruiter,2,Marketing,Married,7846,12,1,173,0,3,4,Yes,No
20187,29,Male,R&D,R&D Manager,2,Technical Degree,Married,7628,31,5,78,0,4,3,No,No
20188,53,Female,IT,System Admin,2,Other,Divorced,5568,4,1,10,1,4,3,No,No
20189,55,Female,Sales,Sales Executive,2,Marketing,Married,9330,40,2,192,9,3,2,No,No
20190,25,Male,Sales,Account Manager,3,Other,Single,8470,44,5,107,5,3,3,Yes,No
20191,35,Male,Operations,Ops Executive,4,Other,Single,5671,20,1,79,0,4,2,No,No
20192,38,Male,Sales,Sales Manager,2,Technical Degree,Single,7879,6,5,170,2,3,3,No,No
20193,53,Female,Finance,Finance Manager,2,Life Sciences,Married,1500,45,2,37,4,4,4,No,No
20194,44,Female,Marketing,Marketing Manager,3,Life Sciences,Married,4794,5,3,189,6,3,3,No,No
20195,50,Male,R&D,R&D Manager,3,Life Sciences,Married,7658,14,6,57,2,2,4,No,No
20196,36,Female,Sales,Sales Manager,4,Life Sciences,Single,4017,15,4,66,9,3,3,Yes,No
20197,49,Male,R&D,Research Scientist,5,Human Resources,Single,5753,17,4,93,6,3,3,No,No
20198,58,Male,Operations,Operations Manager,3,Life Sciences,Single,5443,15,4,37,9,4,3,No,No
20199,50,Female,R&D,Research Scientist,2,Marketing,Married,1500,25,4,121,7,3,1,No,No
20200,38,Male,IT,System Admin,3,Marketing,Married,8732,43,4,181,4,4,4,No,No
20201,54,Male,IT,System Admin,3,Life Sciences,Single,6387,14,4,104,5,3,3,No,No
20202,48,Female,R&D,Research Scientist,4,Medical,Married,2466,28,2,168,0,3,3,Yes,No
20203,20,Male,IT,IT Manager,4,Technical Degree,Single,11544,31,8,9,2,3,2,No,No
20204,23,Male,R&D,Research Scientist,3,Life Sciences,Single,6568,45,3,77,1,4,2,No,No
20205,47,Female,R&D,R&D Manager,4,Technical Degree,Single,6718,27,5,14,10,3,3,No,No
20206,37,Female,Finance,Finance Manager,4,Other,Married,5712,41,5,58,8,3,3,No,No
20207,45,Female,Sales,Sales Executive,4,Technical Degree,Married,11718,36,1,43,2,3,3,No,No
20208,59,Male,R&D,R&D Manager,3,Technical Degree,Single,8797,16,1,113,2,4,3,No,No
20209,38,Male,Finance,Finance Manager,2,Marketing,Single,3893,50,6,156,4,2,3,Yes,No
20210,25,Female,Finance,Finance Manager,2,Life Sciences,Married,1500,35,1,58,4,5,3,No,No
20211,20,Male,R&D,Lab Technician,3,Life Sciences,Married,8038,13,2,86,9,4,4,No,No
20212,27,Male,IT,IT Manager,3,Medical,Single,5620,21,2,76,2,4,4,Yes,No
20213,52,Male,R&D,Research Scientist,4,Other,Married,4932,47,1,180,5,4,2,No,Yes
20214,40,Male,Operations,Logistics Manager,3,Technical Degree,Married,5553,20,2,0,5,3,3,No,No
20215,43,Male,IT,IT Manager,4,Marketing,Divorced,1500,49,5,10,1,3,3,No,Yes
20216,44,Female,R&D,Lab Technician,4,Marketing,Married,6410,8,3,76,0,3,4,No,No
20217,38,Female,R&D,Research Scientist,3,Other,Single,5252,20,1,185,3,2,3,No,No
20218,48,Female,Finance,Accountant,3,Technical Degree,Married,4661,32,1,200,6,2,3,No,No
20219,29,Female,Operations,Logistics Manager,4,Marketing,Single,6199,6,4,151,3,2,2,Yes,No
20220,31,Female,Sales,Account Manager,4,Other,Married,10679,14,6,61,6,3,3,No,No
20221,52,Female,R&D,Research Scientist,5,Human Resources,Married,4987,34,2,194,4,3,2,No,No
20222,26,Male,Sales,Sales Executive,4,Other,Married,9755,36,1,28,5,4,3,No,Yes
20223,36,Male,R&D,Lab Technician,4,Other,Single,6487,12,2,132,6,3,2,No,No
20224,29,Male,Finance,Finance Manager,4,Technical Degree,Married,10019,34,2,44,3,4,3,No,No
20225,50,Male,Sales,Sales Manager,2,Technical Degree,Married,5819,16,2,180,8,3,3,Yes,No
20226,25,Male,Finance,Accountant,4,Technical Degree,Single,3383,44,3,150,10,5,3,No,Yes
20227,36,Male,Operations,Logistics Manager,5,Other,Single,12389,35,6,127,7,3,3,No,No
20228,56,Male,Marketing,Marketing Manager,3,Technical Degree,Single,9052,43,1,144,7,3,2,No,No
20229,37,Male,Sales,Sales Manager,3,Technical Degree,Married,10297,13,0,143,4,3,3,No,No
20230,45,Male,IT,IT Manager,3,Life Sciences,Single,7808,27,1,25,3,3,3,No,No
20231,35,Male,Marketing,Marketing Executive,5,Technical Degree,Single,6193,41,3,139,9,3,4,No,No
20232,27,Female,Sales,Sales Manager,2,Other,Single,8973,30,2,140,6,4,4,No,No
20233,43,Male,R&D,Research Scientist,4,Technical Degree,Married,7765,33,2,134,3,4,3,No,No
20234,32,Female,Operations,Logistics Manager,4,Life Sciences,Married,4411,36,6,154,3,4,3,No,No
20235,48,Female,Sales,Sales Executive,4,Technical Degree,Single,7412,32,1,172,8,4,2,Yes,No
20236,51,Female,Marketing,Marketing Manager,3,Human Resources,Married,4973,14,6,110,0,4,3,No,No
20237,43,Female,R&D,Lab Technician,5,Marketing,Married,2154,48,2,53,0,3,3,No,No
20238,35,Female,Sales,Sales Manager,2,Technical Degree,Single,5819,40,3,40,6,3,3,No,No
20239,30,Male,R&D,R&D Manager,3,Marketing,Married,4189,45,5,41,1,3,1,No,Yes
20240,51,Female,R&D,Research Scientist,3,Technical Degree,Married,12308,20,3,162,8,4,3,No,No
20241,25,Female,R&D,Research Scientist,1,Other,Married,2837,27,0,0,4,3,4,No,No
20242,54,Female,R&D,R&D Manager,3,Human Resources,Single,4694,33,3,138,0,3,3,No,No
20243,52,Male,R&D,Research Scientist,2,Other,Married,4291,32,4,31,5,3,3,No,No
20244,37,Male,R&D,R&D Manager,4,Other,Single,8348,42,1,121,3,4,3,No,No
20245,56,Female,Sales,Sales Executive,3,Other,Married,6759,29,2,1,10,5,3,No,No
20246,32,Female,Operations,Operations Manager,4,Life Sciences,Married,11724,36,3,169,9,3,2,No,No
20247,29,Female,R&D,R&D Manager,3,Other,Married,10526,7,1,0,8,4,3,No,Yes
20248,56,Male,Operations,Operations Manager,2,Technical Degree,Single,6317,22,3,100,7,3,3,No,No
20249,45,Male,Operations,Operations Manager,2,Other,Married,2750,25,3,153,7,3,4,No,No
20250,36,Male,R&D,Research Scientist,3,Technical Degree,Married,7125,11,5,90,2,4,3,No,No
20251,20,Male,Sales,Sales Manager,2,Technical Degree,Married,6702,3,3,84,10,4,4,No,No
20252,44,Male,Operations,Ops Executive,3,Technical Degree,Single,1523,5,3,99,1,3,2,Yes,No
20253,53,Male,IT,IT Manager,3,Medical,Single,5396,44,4,172,5,4,1,Yes,Yes
20254,58,Male,Sales,Sales Manager,3,Marketing,Divorced,6600,43,4,173,10,3,3,No,Yes
20255,29,Male,IT,System Admin,3,Other,Divorced,6131,33,3,182,10,3,3,No,No
20256,39,Male,Sales,Sales Executive,2,Technical Degree,Single,3066,44,2,17,1,3,3,No,No
20257,26,Female,Sales,Account Manager,4,Technical Degree,Single,5964,9,5,180,6,4,1,No,No
20258,35,Female,R&D,R&D Manager,2,Marketing,Single,5649,48,2,97,9,5,3,Yes,No
20259,56,Female,Sales,Account Manager,3,Medical,Single,7465,11,2,150,5,4,3,No,No
20260,48,Male,Marketing,Marketing Manager,3,Marketing,Single,3270,3,3,43,8,3,3,No,No
20261,31,Female,Operations,Operations Manager,4,Other,Single,9515,8,1,194,8,2,3,No,No
20262,36,Male,Finance,Accountant,3,Human Resources,Married,7490,50,1,126,2,2,3,No,No
20263,39,Female,Sales,Sales Executive,3,Marketing,Single,2032,36,1,178,7,4,3,No,No
20264,45,Female,R&D,Research Scientist,4,Life Sciences,Divorced,6810,9,6,62,7,4,3,Yes,Yes
20265,38,Female,R&D,Research Scientist,3,Other,Married,6127,36,1,27,4,4,3,No,No
20266,31,Female,R&D,Lab Technician,2,Technical Degree,Single,5745,33,1,35,10,4,3,No,No
20267,40,Male,Sales,Sales Manager,3,Marketing,Married,1592,23,3,3,7,4,3,No,No
20268,53,Male,HR,HR Executive,5,Technical Degree,Married,5047,3,2,22,6,3,3,No,No
20269,26,Female,R&D,Lab Technician,3,Life Sciences,Single,4095,43,3,57,10,3,3,No,No
20270,54,Male,Marketing,Content Specialist,3,Technical Degree,Married,4653,42,2,74,3,3,3,Yes,No
20271,34,Male,Marketing,Marketing Executive,2,Other,Single,8722,50,1,159,1,5,3,No,No
20272,20,Female,HR,Recruiter,4,Life Sciences,Married,3983,16,2,145,1,4,4,Yes,No
20273,45,Male,Finance,Finance Manager,2,Technical Degree,Married,12577,46,4,85,4,3,3,No,No
20274,54,Female,Sales,Sales Executive,2,Other,Single,13431,8,4,200,3,3,3,No,No
20275,44,Female,Sales,Sales Executive,3,Life Sciences,Married,7079,43,4,140,9,4,3,No,No
20276,34,Male,Operations,Ops Executive,3,Life Sciences,Married,2147,1,3,147,7,3,4,No,Yes
20277,41,Male,Finance,Financial Analyst,5,Marketing,Single,2146,43,3,176,1,3,3,Yes,Yes
20278,25,Male,Sales,Sales Manager,2,Human Resources,Single,7423,24,1,125,10,4,4,Yes,Yes
20279,34,Male,HR,HR Executive,3,Marketing,Married,5306,29,3,61,6,3,4,No,No
20280,43,Male,Marketing,Marketing Manager,3,Medical,Married,3822,13,2,55,6,3,3,No,Yes
20281,40,Male,R&D,Lab Technician,4,Technical Degree,Married,6038,45,5,101,6,3,2,No,No
20282,26,Male,Sales,Sales Manager,3,Technical Degree,Married,2103,2,2,21,6,3,3,No,No
20283,48,Male,Marketing,Marketing Executive,4,Technical Degree,Single,13150,33,3,29,9,3,2,No,No
20284,51,Female,R&D,Lab Technician,3,Other,Married,7726,14,2,200,7,3,3,No,No
20285,51,Female,R&D,Lab Technician,3,Marketing,Married,10912,10,4,51,3,3,4,No,No
20286,24,Female,R&D,Lab Technician,3,Life Sciences,Married,8888,4,3,62,6,5,3,No,No
20287,23,Male,Operations,Ops Executive,3,Technical Degree,Married,8285,47,4,47,2,3,3,No,No
20288,41,Male,Operations,Operations Manager,3,Marketing,Married,3332,16,1,102,8,3,1,No,Yes
20289,37,Female,R&D,Research Scientist,3,Technical Degree,Married,1500,33,6,124,3,4,3,No,No
20290,54,Male,Sales,Account Manager,4,Technical Degree,Married,9127,47,3,41,2,3,3,No,No
20291,36,Male,R&D,Lab Technician,3,Other,Married,6056,13,4,24,6,4,4,Yes,No
20292,43,Female,Sales,Account Manager,5,Medical,Single,12622,5,3,119,9,3,3,No,No
20293,21,Male,Sales,Sales Executive,3,Life Sciences,Married,4713,8,4,130,9,3,3,No,No
20294,32,Male,R&D,Research Scientist,2,Life Sciences,Married,6069,43,2,4,8,3,3,Yes,No
20295,34,Female,Sales,Sales Executive,3,Life Sciences,Married,4995,47,6,157,4,3,3,Yes,No
20296,24,Female,Marketing,Content Specialist,2,Other,Married,10004,8,3,160,5,3,3,No,No
20297,22,Male,Sales,Account Manager,3,Life Sciences,Married,1500,31,2,41,1,4,4,No,No
20298,56,Male,R&D,Research Scientist,3,Technical Degree,Single,7191,21,2,159,10,4,4,No,No
20299,56,Female,Sales,Sales Executive,4,Technical Degree,Single,4043,10,4,99,1,5,4,No,No
20300,56,Female,Finance,Financial Analyst,3,Technical Degree,Married,6226,21,3,30,8,3,3,No,No
20301,22,Male,Sales,Sales Manager,3,Other,Single,10670,45,7,26,2,3,3,No,No
20302,54,Female,R&D,Research Scientist,4,Life Sciences,Married,2786,11,1,100,6,4,3,No,No
20303,42,Female,IT,System Admin,2,Marketing,Single,2732,24,2,76,4,3,4,Yes,No
20304,47,Male,Marketing,Content Specialist,4,Technical Degree,Single,11648,28,3,60,10,4,1,No,No
20305,49,Female,Finance,Financial Analyst,3,Life Sciences,Divorced,4946,31,3,14,5,3,3,No,Yes
20306,37,Female,Sales,Sales Manager,2,Medical,Single,4407,12,1,59,5,3,3,No,No
20307,55,Male,Sales,Sales Manager,4,Marketing,Single,4455,45,1,87,9,3,3,No,No
20308,52,Female,IT,Developer,3,Technical Degree,Single,1500,24,3,155,3,3,3,No,No
20309,45,Male,Sales,Sales Executive,4,Other,Married,10678,45,0,100,2,4,3,No,Yes
20310,59,Female,R&D,R&D Manager,4,Other,Single,10331,28,3,96,4,2,4,No,No
20311,36,Female,Marketing,Marketing Executive,4,Marketing,Single,1500,18,3,66,9,3,2,No,Yes
20312,59,Male,Operations,Operations Manager,4,Medical,Married,4976,33,3,133,7,4,3,No,No
20313,26,Female,Operations,Operations Manager,3,Life Sciences,Single,1500,15,6,164,4,3,1,Yes,Yes
20314,27,Female,Operations,Operations Manager,4,Technical Degree,Married,8424,28,3,5,8,3,3,No,No
20315,50,Male,Finance,Financial Analyst,3,Technical Degree,Single,7800,28,8,65,10,4,4,No,No
20316,31,Male,IT,IT Manager,4,Medical,Single,3017,40,1,168,8,4,4,No,No
20317,50,Male,R&D,R&D Manager,3,Other,Married,4674,41,1,34,9,4,3,No,Yes
20318,38,Female,Marketing,Marketing Manager,3,Technical Degree,Single,10063,12,3,128,4,3,2,No,No
20319,29,Female,R&D,Research Scientist,4,Technical Degree,Single,5584,23,1,150,9,3,4,No,No
20320,58,Female,HR,HR Executive,4,Technical Degree,Married,4136,30,2,169,10,3,4,No,No
20321,31,Male,R&D,Research Scientist,5,Other,Married,8911,24,2,93,9,4,3,No,No
20322,39,Male,Sales,Sales Executive,3,Life Sciences,Married,6238,9,2,187,0,3,4,Yes,No
20323,56,Male,HR,Recruiter,2,Life Sciences,Single,9863,42,3,166,5,3,2,No,No
20324,26,Male,R&D,Research Scientist,5,Other,Married,8877,13,2,97,0,4,4,No,No
20325,33,Male,HR,HR Manager,3,Technical Degree,Single,7959,42,3,111,1,3,3,No,No
20326,30,Male,HR,HR Executive,4,Marketing,Married,3355,20,1,156,2,4,3,No,Yes
20327,26,Male,R&D,Lab Technician,4,Technical Degree,Married,10002,19,5,143,3,5,3,No,No
20328,48,Female,Sales,Sales Manager,4,Life Sciences,Married,6023,4,7,136,3,3,3,No,No
20329,29,Female,R&D,Lab Technician,4,Technical Degree,Single,6236,26,3,82,7,4,3,No,Yes
20330,48,Female,Operations,Ops Executive,4,Life Sciences,Single,1500,18,4,166,4,3,3,Yes,No
20331,28,Male,R&D,Lab Technician,2,Human Resources,Married,3968,33,2,5,4,4,2,No,No
20332,55,Female,R&D,Lab Technician,5,Other,Married,3242,20,1,180,7,3,3,Yes,No
20333,29,Female,R&D,Lab Technician,2,Other,Single,7535,43,5,115,8,4,3,No,No
20334,38,Female,Operations,Ops Executive,1,Technical Degree,Married,8715,21,1,166,7,3,3,No,No
20335,50,Male,Finance,Accountant,3,Medical,Single,5182,40,4,67,4,4,3,No,No
20336,36,Male,Sales,Sales Manager,4,Life Sciences,Single,6433,23,2,48,3,4,3,No,No
20337,28,Male,Operations,Operations Manager,4,Marketing,Married,5801,11,4,68,4,3,3,No,Yes
20338,52,Male,Operations,Operations Manager,3,Marketing,Married,11300,6,2,199,5,3,3,No,No
20339,53,Female,IT,IT Manager,4,Life Sciences,Single,1500,6,4,60,8,3,4,Yes,No
20340,43,Female,R&D,Lab Technician,4,Other,Single,2740,43,3,65,10,4,2,No,No
20341,28,Male,IT,IT Manager,4,Life Sciences,Single,5125,37,6,99,1,3,3,No,No
20342,26,Male,R&D,Research Scientist,3,Other,Married,6954,11,5,70,1,4,3,No,No
20343,35,Female,IT,IT Manager,4,Other,Single,4513,36,4,31,9,3,3,No,No
20344,38,Male,Operations,Ops Executive,4,Other,Single,1500,8,5,121,5,3,3,No,No
20345,58,Female,Operations,Operations Manager,5,Marketing,Single,7986,24,5,41,10,3,2,No,No
20346,25,Female,R&D,R&D Manager,1,Other,Single,11075,43,1,116,6,3,3,No,No
20347,30,Male,Operations,Operations Manager,2,Other,Married,1500,10,3,151,6,3,4,No,No
20348,31,Female,Sales,Sales Executive,1,Other,Single,7185,43,4,29,6,2,3,No,Yes
20349,32,Male,Sales,Sales Executive,3,Other,Single,9397,19,4,123,3,4,2,No,No
20350,31,Female,R&D,R&D Manager,3,Technical Degree,Married,7369,24,4,113,6,4,3,No,No
20351,40,Female,Finance,Financial Analyst,3,Marketing,Divorced,9180,33,6,98,5,2,4,No,No
20352,29,Female,Sales,Account Manager,4,Life Sciences,Married,4876,40,3,171,3,3,3,No,No
20353,39,Male,R&D,Lab Technician,3,Life Sciences,Married,3353,23,2,71,10,5,2,No,No
20354,55,Male,Sales,Sales Manager,3,Marketing,Married,9927,7,3,182,4,2,3,No,No
20355,47,Male,Finance,Accountant,3,Technical Degree,Single,7131,48,5,36,10,2,3,No,No
20356,43,Male,Operations,Ops Executive,1,Other,Married,6579,5,3,119,8,3,3,No,No
20357,24,Female,IT,System Admin,4,Technical Degree,Single,6726,37,6,145,8,3,3,Yes,No
20358,56,Male,R&D,R&D Manager,3,Technical Degree,Divorced,1635,48,1,68,6,3,3,No,No
20359,31,Female,Marketing,Marketing Manager,4,Life Sciences,Married,4061,47,2,9,10,3,4,Yes,No
20360,54,Male,Finance,Financial Analyst,3,Other,Married,6542,25,1,162,0,3,4,No,No
20361,59,Male,Operations,Operations Manager,4,Technical Degree,Married,11186,13,1,27,8,4,4,No,No
20362,21,Female,Finance,Accountant,3,Technical Degree,Married,2777,10,3,12,4,2,3,Yes,No
20363,58,Male,Marketing,Marketing Manager,3,Other,Single,3830,17,6,188,6,3,1,No,No
20364,28,Female,Operations,Ops Executive,4,Other,Married,7757,40,1,184,6,3,4,No,No
20365,41,Male,R&D,R&D Manager,2,Marketing,Married,1500,14,4,171,10,4,4,No,No
20366,24,Female,R&D,R&D Manager,3,Technical Degree,Single,5402,11,3,107,0,4,4,No,No
20367,31,Female,Finance,Accountant,4,Marketing,Single,2325,46,4,99,3,4,3,No,No
20368,20,Female,HR,HR Executive,3,Technical Degree,Married,12455,10,5,169,7,4,2,No,No
20369,41,Male,Finance,Accountant,4,Technical Degree,Single,8377,47,4,64,0,5,3,No,No
20370,57,Male,R&D,R&D Manager,3,Technical Degree,Married,3224,46,1,90,9,2,2,No,Yes
20371,38,Female,R&D,Research Scientist,1,Other,Single,6238,41,1,148,2,4,3,No,No
20372,35,Female,HR,HR Manager,2,Other,Married,3091,30,3,11,5,4,2,No,No
20373,50,Male,Operations,Operations Manager,3,Life Sciences,Single,2882,50,0,72,5,4,2,No,No
20374,22,Male,IT,System Admin,3,Other,Single,2149,44,5,113,6,2,4,No,Yes
20375,42,Male,Sales,Account Manager,3,Life Sciences,Single,3892,16,1,70,3,4,3,No,No
20376,37,Male,Sales,Sales Executive,4,Other,Married,7175,37,2,69,2,4,3,No,No
20377,45,Female,Sales,Sales Executive,4,Other,Single,9584,14,4,90,1,3,3,Yes,No
20378,32,Male,Sales,Sales Manager,4,Other,Single,2792,30,4,107,0,3,3,No,No
20379,37,Male,Sales,Sales Manager,3,Human Resources,Single,3192,4,2,177,0,3,2,No,No
20380,22,Female,IT,Developer,3,Marketing,Married,12761,39,2,20,9,3,3,Yes,No
20381,42,Male,Operations,Logistics Manager,3,Technical Degree,Married,6401,3,5,90,0,3,3,No,No
20382,22,Female,R&D,R&D Manager,3,Marketing,Married,5096,21,5,115,4,3,3,No,No
20383,44,Female,HR,HR Executive,4,Human Resources,Married,3503,22,5,186,8,4,3,No,No
20384,46,Male,IT,System Admin,4,Marketing,Married,4023,4,5,153,3,4,3,No,No
